"paymentId";"globalPaymentId";"globalRecipientId";"globalRecipientIdx";"globalSchemeId";"amountEuro";"amountNationalCurrency";"year";"countryPayment"
4173;"LU4173";"LU476";"LU476";"LU3";30660.02;;"2009";"LU"
4174;"LU4174";"LU478";"LU478";"LU3";41931.90;;"2009";"LU"
4175;"LU4175";"LU2074";"LU2074";"LU3";48543.54;;"2009";"LU"
4176;"LU4176";"LU492";"LU492";"LU3";55129.72;;"2009";"LU"
4177;"LU4177";"LU497";"LU497";"LU3";1552.32;;"2009";"LU"
4178;"LU4178";"LU2075";"LU2075";"LU3";341.00;;"2009";"LU"
4179;"LU4179";"LU506";"LU506";"LU3";4392.00;;"2009";"LU"
4180;"LU4180";"LU504";"LU504";"LU3";12165.52;;"2009";"LU"
4181;"LU4181";"LU498";"LU498";"LU3";18858.28;;"2009";"LU"
4182;"LU4182";"LU499";"LU499";"LU3";18984.99;;"2009";"LU"
4183;"LU4183";"LU496";"LU496";"LU3";26953.15;;"2009";"LU"
4184;"LU4184";"LU501";"LU501";"LU3";22226.92;;"2009";"LU"
4185;"LU4185";"LU502";"LU502";"LU3";28409.75;;"2009";"LU"
4186;"LU4186";"LU494";"LU494";"LU3";28876.37;;"2009";"LU"
4187;"LU4187";"LU507";"LU507";"LU3";56027.50;;"2009";"LU"
4188;"LU4188";"LU500";"LU500";"LU3";81784.84;;"2009";"LU"
4189;"LU4189";"LU2076";"LU2076";"LU3";879.56;;"2009";"LU"
4190;"LU4190";"LU509";"LU509";"LU3";1926.42;;"2009";"LU"
4191;"LU4191";"LU2077";"LU2077";"LU3";12491.75;;"2009";"LU"
4192;"LU4192";"LU2078";"LU2078";"LU3";14785.38;;"2009";"LU"
4193;"LU4193";"LU519";"LU519";"LU3";4927.76;;"2009";"LU"
4194;"LU4194";"LU520";"LU520";"LU3";7967.90;;"2009";"LU"
4195;"LU4195";"LU517";"LU517";"LU3";10390.20;;"2009";"LU"
4196;"LU4196";"LU2079";"LU2079";"LU3";11458.13;;"2009";"LU"
4197;"LU4197";"LU513";"LU513";"LU3";14554.66;;"2009";"LU"
4198;"LU4198";"LU524";"LU524";"LU3";17039.32;;"2009";"LU"
4199;"LU4199";"LU514";"LU514";"LU3";28240.80;;"2009";"LU"
4200;"LU4200";"LU521";"LU521";"LU3";18116.87;;"2009";"LU"
4201;"LU4201";"LU523";"LU523";"LU3";31961.36;;"2009";"LU"
4202;"LU4202";"LU512";"LU512";"LU3";28472.36;;"2009";"LU"
4203;"LU4203";"LU522";"LU522";"LU3";32234.49;;"2009";"LU"
4204;"LU4204";"LU510";"LU510";"LU3";48303.56;;"2009";"LU"
4205;"LU4205";"LU2080";"LU2080";"LU3";1222.10;;"2009";"LU"
4206;"LU4206";"LU528";"LU528";"LU3";352.50;;"2009";"LU"
4207;"LU4207";"LU525";"LU525";"LU3";7023.00;;"2009";"LU"
4208;"LU4208";"LU529";"LU529";"LU3";21026.09;;"2009";"LU"
4209;"LU4209";"LU526";"LU526";"LU3";27271.83;;"2009";"LU"
4210;"LU4210";"LU549";"LU549";"LU3";4535.61;;"2009";"LU"
4211;"LU4211";"LU540";"LU540";"LU3";3265.03;;"2009";"LU"
4212;"LU4212";"LU2081";"LU2081";"LU3";9000.00;;"2009";"LU"
4213;"LU4213";"LU542";"LU542";"LU3";14841.11;;"2009";"LU"
4214;"LU4214";"LU548";"LU548";"LU3";11200.91;;"2009";"LU"
4215;"LU4215";"LU536";"LU536";"LU3";18677.50;;"2009";"LU"
4216;"LU4216";"LU545";"LU545";"LU3";27398.75;;"2009";"LU"
4217;"LU4217";"LU537";"LU537";"LU3";31896.02;;"2009";"LU"
4218;"LU4218";"LU2082";"LU2082";"LU3";52092.08;;"2009";"LU"
4219;"LU4219";"LU533";"LU533";"LU3";41208.67;;"2009";"LU"
4220;"LU4220";"LU2083";"LU2083";"LU3";82780.89;;"2009";"LU"
4221;"LU4221";"LU532";"LU532";"LU3";78611.51;;"2009";"LU"
4222;"LU4222";"LU541";"LU541";"LU3";50573.34;;"2009";"LU"
4223;"LU4223";"LU2084";"LU2084";"LU3";113362.44;;"2009";"LU"
4224;"LU4224";"LU551";"LU551";"LU3";1819.00;;"2009";"LU"
4225;"LU4225";"LU560";"LU560";"LU3";790.08;;"2009";"LU"
4226;"LU4226";"LU561";"LU561";"LU3";7442.65;;"2009";"LU"
4227;"LU4227";"LU553";"LU553";"LU3";11400.07;;"2009";"LU"
4228;"LU4228";"LU552";"LU552";"LU3";18043.63;;"2009";"LU"
4229;"LU4229";"LU2085";"LU2085";"LU3";19443.39;;"2009";"LU"
4230;"LU4230";"LU559";"LU559";"LU3";42386.77;;"2009";"LU"
4231;"LU4231";"LU557";"LU557";"LU3";31768.64;;"2009";"LU"
4232;"LU4232";"LU554";"LU554";"LU3";27464.22;;"2009";"LU"
4233;"LU4233";"LU550";"LU550";"LU3";35601.06;;"2009";"LU"
4234;"LU4234";"LU556";"LU556";"LU3";44398.20;;"2009";"LU"
4235;"LU4235";"LU558";"LU558";"LU3";53677.96;;"2009";"LU"
4236;"LU4236";"LU555";"LU555";"LU3";67097.94;;"2009";"LU"
4237;"LU4237";"LU596";"LU596";"LU3";371.25;;"2009";"LU"
4238;"LU4238";"LU595";"LU595";"LU3";356.80;;"2009";"LU"
4239;"LU4239";"LU580";"LU580";"LU3";491.42;;"2009";"LU"
4240;"LU4240";"LU2087";"LU2087";"LU3";3464.75;;"2009";"LU"
4241;"LU4241";"LU592";"LU592";"LU3";1832.86;;"2009";"LU"
4242;"LU4242";"LU568";"LU568";"LU3";35.62;;"2009";"LU"
4243;"LU4243";"LU2088";"LU2088";"LU3";588.12;;"2009";"LU"
4244;"LU4244";"LU569";"LU569";"LU3";776.01;;"2009";"LU"
4245;"LU4245";"LU588";"LU588";"LU3";2083.24;;"2009";"LU"
4246;"LU4246";"LU567";"LU567";"LU3";5440.72;;"2009";"LU"
4247;"LU4247";"LU574";"LU574";"LU3";6388.25;;"2009";"LU"
4248;"LU4248";"LU585";"LU585";"LU3";3371.44;;"2009";"LU"
4249;"LU4249";"LU564";"LU564";"LU3";6241.14;;"2009";"LU"
4250;"LU4250";"LU583";"LU583";"LU3";9773.80;;"2009";"LU"
4251;"LU4251";"LU579";"LU579";"LU3";16075.52;;"2009";"LU"
4252;"LU4252";"LU575";"LU575";"LU3";13526.71;;"2009";"LU"
4253;"LU4253";"LU571";"LU571";"LU3";17096.25;;"2009";"LU"
4254;"LU4254";"LU582";"LU582";"LU3";28644.30;;"2009";"LU"
4255;"LU4255";"LU593";"LU593";"LU3";19253.43;;"2009";"LU"
4256;"LU4256";"LU576";"LU576";"LU3";18908.16;;"2009";"LU"
4257;"LU4257";"LU590";"LU590";"LU3";23916.94;;"2009";"LU"
4258;"LU4258";"LU589";"LU589";"LU3";38922.01;;"2009";"LU"
4259;"LU4259";"LU563";"LU563";"LU3";33017.55;;"2009";"LU"
4260;"LU4260";"LU577";"LU577";"LU3";43092.74;;"2009";"LU"
4261;"LU4261";"LU573";"LU573";"LU3";44598.63;;"2009";"LU"
4262;"LU4262";"LU587";"LU587";"LU3";40328.32;;"2009";"LU"
4263;"LU4263";"LU586";"LU586";"LU3";66498.46;;"2009";"LU"
4264;"LU4264";"LU584";"LU584";"LU3";56667.11;;"2009";"LU"
4265;"LU4265";"LU2090";"LU2090";"LU3";48486.43;;"2009";"LU"
4266;"LU4266";"LU2091";"LU2091";"LU3";79541.55;;"2009";"LU"
4267;"LU4267";"LU2092";"LU2092";"LU3";127963.56;;"2009";"LU"
4268;"LU4268";"LU565";"LU565";"LU3";151318.30;;"2009";"LU"
4269;"LU4269";"LU570";"LU570";"LU3";550236.23;;"2009";"LU"
4270;"LU4270";"LU610";"LU610";"LU3";5001.58;;"2009";"LU"
4271;"LU4271";"LU603";"LU603";"LU3";9052.75;;"2009";"LU"
4272;"LU4272";"LU615";"LU615";"LU3";8547.92;;"2009";"LU"
4273;"LU4273";"LU598";"LU598";"LU3";14919.53;;"2009";"LU"
4274;"LU4274";"LU612";"LU612";"LU3";20458.95;;"2009";"LU"
4275;"LU4275";"LU607";"LU607";"LU3";20907.23;;"2009";"LU"
4276;"LU4276";"LU609";"LU609";"LU3";19197.48;;"2009";"LU"
4277;"LU4277";"LU2093";"LU2093";"LU3";22264.11;;"2009";"LU"
4278;"LU4278";"LU2094";"LU2094";"LU3";32920.55;;"2009";"LU"
4279;"LU4279";"LU604";"LU604";"LU3";31096.02;;"2009";"LU"
4280;"LU4280";"LU2095";"LU2095";"LU3";26581.39;;"2009";"LU"
4281;"LU4281";"LU605";"LU605";"LU3";25469.35;;"2009";"LU"
4282;"LU4282";"LU611";"LU611";"LU3";27449.96;;"2009";"LU"
4283;"LU4283";"LU601";"LU601";"LU3";33407.13;;"2009";"LU"
4284;"LU4284";"LU2096";"LU2096";"LU3";54284.67;;"2009";"LU"
4285;"LU4285";"LU599";"LU599";"LU3";92739.57;;"2009";"LU"
4286;"LU4286";"LU606";"LU606";"LU3";145431.35;;"2009";"LU"
4287;"LU4287";"LU2097";"LU2097";"LU3";4384.83;;"2009";"LU"
4288;"LU4288";"LU639";"LU639";"LU3";5066.64;;"2009";"LU"
4289;"LU4289";"LU626";"LU626";"LU3";5277.16;;"2009";"LU"
4290;"LU4290";"LU632";"LU632";"LU3";7802.16;;"2009";"LU"
4291;"LU4291";"LU631";"LU631";"LU3";11255.25;;"2009";"LU"
4292;"LU4292";"LU2098";"LU2098";"LU3";10109.60;;"2009";"LU"
4293;"LU4293";"LU633";"LU633";"LU3";12046.05;;"2009";"LU"
4294;"LU4294";"LU621";"LU621";"LU3";13941.07;;"2009";"LU"
4295;"LU4295";"LU618";"LU618";"LU3";17109.15;;"2009";"LU"
4296;"LU4296";"LU624";"LU624";"LU3";16912.85;;"2009";"LU"
4297;"LU4297";"LU630";"LU630";"LU3";23252.51;;"2009";"LU"
4298;"LU4298";"LU625";"LU625";"LU3";27963.79;;"2009";"LU"
4299;"LU4299";"LU629";"LU629";"LU3";27444.79;;"2009";"LU"
4300;"LU4300";"LU636";"LU636";"LU3";23284.65;;"2009";"LU"
4301;"LU4301";"LU623";"LU623";"LU3";26933.05;;"2009";"LU"
4302;"LU4302";"LU616";"LU616";"LU3";48100.09;;"2009";"LU"
4303;"LU4303";"LU620";"LU620";"LU3";29791.58;;"2009";"LU"
4304;"LU4304";"LU628";"LU628";"LU3";43456.57;;"2009";"LU"
4305;"LU4305";"LU634";"LU634";"LU3";58374.87;;"2009";"LU"
4306;"LU4306";"LU635";"LU635";"LU3";53725.99;;"2009";"LU"
4307;"LU4307";"LU2099";"LU2099";"LU3";52095.71;;"2009";"LU"
4308;"LU4308";"LU619";"LU619";"LU3";148194.82;;"2009";"LU"
4309;"LU4309";"LU657";"LU657";"LU3";505.33;;"2009";"LU"
4310;"LU4310";"LU656";"LU656";"LU3";1395.04;;"2009";"LU"
4311;"LU4311";"LU650";"LU650";"LU3";9106.43;;"2009";"LU"
4312;"LU4312";"LU658";"LU658";"LU3";9236.00;;"2009";"LU"
4313;"LU4313";"LU652";"LU652";"LU3";10903.10;;"2009";"LU"
4314;"LU4314";"LU643";"LU643";"LU3";13611.20;;"2009";"LU"
4315;"LU4315";"LU2100";"LU2100";"LU3";15068.33;;"2009";"LU"
4316;"LU4316";"LU659";"LU659";"LU3";16259.29;;"2009";"LU"
4317;"LU4317";"LU655";"LU655";"LU3";21431.51;;"2009";"LU"
4318;"LU4318";"LU660";"LU660";"LU3";17943.92;;"2009";"LU"
4319;"LU4319";"LU661";"LU661";"LU3";17516.46;;"2009";"LU"
4320;"LU4320";"LU642";"LU642";"LU3";25533.43;;"2009";"LU"
4321;"LU4321";"LU641";"LU641";"LU3";29495.41;;"2009";"LU"
4322;"LU4322";"LU647";"LU647";"LU3";22211.36;;"2009";"LU"
4323;"LU4323";"LU649";"LU649";"LU3";31904.81;;"2009";"LU"
4324;"LU4324";"LU662";"LU662";"LU3";60154.88;;"2009";"LU"
4325;"LU4325";"LU651";"LU651";"LU3";41704.25;;"2009";"LU"
4326;"LU4326";"LU648";"LU648";"LU3";118478.62;;"2009";"LU"
4327;"LU4327";"LU646";"LU646";"LU3";322469.26;;"2009";"LU"
4328;"LU4328";"LU2101";"LU2101";"LU3";-170.25;;"2009";"LU"
4329;"LU4329";"LU664";"LU664";"LU3";2900.00;;"2009";"LU"
4330;"LU4330";"LU673";"LU673";"LU3";1462.73;;"2009";"LU"
4331;"LU4331";"LU2102";"LU2102";"LU3";2896.08;;"2009";"LU"
4332;"LU4332";"LU2103";"LU2103";"LU3";310.15;;"2009";"LU"
4333;"LU4333";"LU2104";"LU2104";"LU3";4415.77;;"2009";"LU"
4334;"LU4334";"LU665";"LU665";"LU3";1684.20;;"2009";"LU"
4335;"LU4335";"LU672";"LU672";"LU3";2238.60;;"2009";"LU"
4336;"LU4336";"LU2105";"LU2105";"LU3";2848.20;;"2009";"LU"
4337;"LU4337";"LU2106";"LU2106";"LU3";2079.64;;"2009";"LU"
4338;"LU4338";"LU670";"LU670";"LU3";2184.24;;"2009";"LU"
4339;"LU4339";"LU2107";"LU2107";"LU3";7501.57;;"2009";"LU"
4340;"LU4340";"LU2108";"LU2108";"LU3";538.67;;"2009";"LU"
4341;"LU4341";"LU2109";"LU2109";"LU3";2120.00;;"2009";"LU"
4342;"LU4342";"LU668";"LU668";"LU3";3721.96;;"2009";"LU"
4343;"LU4343";"LU669";"LU669";"LU3";6427.40;;"2009";"LU"
4344;"LU4344";"LU667";"LU667";"LU3";106166.92;;"2009";"LU"
4345;"LU4345";"LU2110";"LU2110";"LU3";2287.47;;"2009";"LU"
4346;"LU4346";"LU678";"LU678";"LU3";12774.73;;"2009";"LU"
4347;"LU4347";"LU680";"LU680";"LU3";12477.31;;"2009";"LU"
4348;"LU4348";"LU681";"LU681";"LU3";11808.28;;"2009";"LU"
4349;"LU4349";"LU685";"LU685";"LU3";20827.39;;"2009";"LU"
4350;"LU4350";"LU677";"LU677";"LU3";19464.34;;"2009";"LU"
4351;"LU4351";"LU683";"LU683";"LU3";27054.94;;"2009";"LU"
4352;"LU4352";"LU682";"LU682";"LU3";25922.05;;"2009";"LU"
4353;"LU4353";"LU686";"LU686";"LU3";40709.19;;"2009";"LU"
4354;"LU4354";"LU679";"LU679";"LU3";38016.54;;"2009";"LU"
4355;"LU4355";"LU687";"LU687";"LU3";86405.25;;"2009";"LU"
4356;"LU4356";"LU674";"LU674";"LU3";66381.62;;"2009";"LU"
4357;"LU4357";"LU684";"LU684";"LU3";194061.75;;"2009";"LU"
4358;"LU4358";"LU689";"LU689";"LU3";3021.08;;"2009";"LU"
4359;"LU4359";"LU698";"LU698";"LU3";1293.86;;"2009";"LU"
4360;"LU4360";"LU700";"LU700";"LU3";886.72;;"2009";"LU"
4361;"LU4361";"LU2111";"LU2111";"LU3";7725.00;;"2009";"LU"
4362;"LU4362";"LU697";"LU697";"LU3";6721.00;;"2009";"LU"
4363;"LU4363";"LU701";"LU701";"LU3";12049.19;;"2009";"LU"
4364;"LU4364";"LU692";"LU692";"LU3";15845.13;;"2009";"LU"
4365;"LU4365";"LU699";"LU699";"LU3";18754.79;;"2009";"LU"
4366;"LU4366";"LU693";"LU693";"LU3";28030.13;;"2009";"LU"
4367;"LU4367";"LU696";"LU696";"LU3";22457.59;;"2009";"LU"
4368;"LU4368";"LU702";"LU702";"LU3";26346.25;;"2009";"LU"
4369;"LU4369";"LU694";"LU694";"LU3";35778.00;;"2009";"LU"
4370;"LU4370";"LU691";"LU691";"LU3";49969.42;;"2009";"LU"
4371;"LU4371";"LU736";"LU736";"LU3";783.00;;"2009";"LU"
4372;"LU4372";"LU2112";"LU2112";"LU3";320.80;;"2009";"LU"
4373;"LU4373";"LU742";"LU742";"LU3";840.84;;"2009";"LU"
4374;"LU4374";"LU715";"LU715";"LU3";1957.11;;"2009";"LU"
4375;"LU4375";"LU731";"LU731";"LU3";2679.50;;"2009";"LU"
4376;"LU4376";"LU735";"LU735";"LU3";3259.51;;"2009";"LU"
4377;"LU4377";"LU729";"LU729";"LU3";4380.64;;"2009";"LU"
4378;"LU4378";"LU719";"LU719";"LU3";4444.51;;"2009";"LU"
4379;"LU4379";"LU708";"LU708";"LU3";7436.63;;"2009";"LU"
4380;"LU4380";"LU721";"LU721";"LU3";8433.27;;"2009";"LU"
4381;"LU4381";"LU720";"LU720";"LU3";6852.25;;"2009";"LU"
4382;"LU4382";"LU718";"LU718";"LU3";4121.00;;"2009";"LU"
4383;"LU4383";"LU705";"LU705";"LU3";9190.01;;"2009";"LU"
4384;"LU4384";"LU703";"LU703";"LU3";9699.66;;"2009";"LU"
4385;"LU4385";"LU717";"LU717";"LU3";5887.60;;"2009";"LU"
4386;"LU4386";"LU733";"LU733";"LU3";11737.63;;"2009";"LU"
4387;"LU4387";"LU724";"LU724";"LU3";10761.09;;"2009";"LU"
4388;"LU4388";"LU732";"LU732";"LU3";10276.37;;"2009";"LU"
4389;"LU4389";"LU727";"LU727";"LU3";12780.26;;"2009";"LU"
4390;"LU4390";"LU723";"LU723";"LU3";17475.37;;"2009";"LU"
4391;"LU4391";"LU713";"LU713";"LU3";16557.17;;"2009";"LU"
4392;"LU4392";"LU2113";"LU2113";"LU3";12559.92;;"2009";"LU"
4393;"LU4393";"LU2114";"LU2114";"LU3";7119.92;;"2009";"LU"
4394;"LU4394";"LU711";"LU711";"LU3";14306.94;;"2009";"LU"
4395;"LU4395";"LU2115";"LU2115";"LU3";13723.22;;"2009";"LU"
4396;"LU4396";"LU707";"LU707";"LU3";12691.80;;"2009";"LU"
4397;"LU4397";"LU740";"LU740";"LU3";15331.31;;"2009";"LU"
4398;"LU4398";"LU741";"LU741";"LU3";18148.94;;"2009";"LU"
4399;"LU4399";"LU722";"LU722";"LU3";12703.54;;"2009";"LU"
4400;"LU4400";"LU704";"LU704";"LU3";16207.10;;"2009";"LU"
4401;"LU4401";"LU738";"LU738";"LU3";26853.42;;"2009";"LU"
4402;"LU4402";"LU2116";"LU2116";"LU3";31669.16;;"2009";"LU"
4403;"LU4403";"LU728";"LU728";"LU3";30824.62;;"2009";"LU"
4404;"LU4404";"LU737";"LU737";"LU3";26010.20;;"2009";"LU"
4405;"LU4405";"LU726";"LU726";"LU3";54104.65;;"2009";"LU"
4406;"LU4406";"LU712";"LU712";"LU3";36744.43;;"2009";"LU"
4407;"LU4407";"LU714";"LU714";"LU3";109293.91;;"2009";"LU"
4408;"LU4408";"LU709";"LU709";"LU3";93746.51;;"2009";"LU"
4409;"LU4409";"LU743";"LU743";"LU3";128696.55;;"2009";"LU"
4410;"LU4410";"LU770";"LU770";"LU3";30.75;;"2009";"LU"
4411;"LU4411";"LU756";"LU756";"LU3";457.44;;"2009";"LU"
4412;"LU4412";"LU754";"LU754";"LU3";819.92;;"2009";"LU"
4413;"LU4413";"LU2117";"LU2117";"LU3";218.24;;"2009";"LU"
4414;"LU4414";"LU758";"LU758";"LU3";251.20;;"2009";"LU"
4415;"LU4415";"LU2118";"LU2118";"LU3";756.99;;"2009";"LU"
4416;"LU4416";"LU775";"LU775";"LU3";840.40;;"2009";"LU"
4417;"LU4417";"LU745";"LU745";"LU3";3882.00;;"2009";"LU"
4418;"LU4418";"LU752";"LU752";"LU3";4470.43;;"2009";"LU"
4419;"LU4419";"LU764";"LU764";"LU3";6461.10;;"2009";"LU"
4420;"LU4420";"LU744";"LU744";"LU3";11364.75;;"2009";"LU"
4421;"LU4421";"LU763";"LU763";"LU3";9976.20;;"2009";"LU"
4422;"LU4422";"LU782";"LU782";"LU3";14227.57;;"2009";"LU"
4423;"LU4423";"LU757";"LU757";"LU3";13683.02;;"2009";"LU"
4424;"LU4424";"LU748";"LU748";"LU3";20724.59;;"2009";"LU"
4425;"LU4425";"LU766";"LU766";"LU3";15043.97;;"2009";"LU"
4426;"LU4426";"LU779";"LU779";"LU3";15425.71;;"2009";"LU"
4427;"LU4427";"LU768";"LU768";"LU3";23736.62;;"2009";"LU"
4428;"LU4428";"LU750";"LU750";"LU3";18796.55;;"2009";"LU"
4429;"LU4429";"LU771";"LU771";"LU3";21125.60;;"2009";"LU"
4430;"LU4430";"LU2119";"LU2119";"LU3";19841.31;;"2009";"LU"
4431;"LU4431";"LU753";"LU753";"LU3";25957.66;;"2009";"LU"
4432;"LU4432";"LU778";"LU778";"LU3";20751.14;;"2009";"LU"
4433;"LU4433";"LU747";"LU747";"LU3";20285.22;;"2009";"LU"
4434;"LU4434";"LU767";"LU767";"LU3";24238.58;;"2009";"LU"
4435;"LU4435";"LU761";"LU761";"LU3";34457.62;;"2009";"LU"
4436;"LU4436";"LU772";"LU772";"LU3";44576.54;;"2009";"LU"
4437;"LU4437";"LU762";"LU762";"LU3";41694.14;;"2009";"LU"
4438;"LU4438";"LU783";"LU783";"LU3";40214.52;;"2009";"LU"
4439;"LU4439";"LU781";"LU781";"LU3";43805.49;;"2009";"LU"
4440;"LU4440";"LU2120";"LU2120";"LU3";33705.36;;"2009";"LU"
4441;"LU4441";"LU760";"LU760";"LU3";59653.97;;"2009";"LU"
4442;"LU4442";"LU2121";"LU2121";"LU3";54497.03;;"2009";"LU"
4443;"LU4443";"LU774";"LU774";"LU3";58244.83;;"2009";"LU"
4444;"LU4444";"LU777";"LU777";"LU3";65491.34;;"2009";"LU"
4445;"LU4445";"LU2122";"LU2122";"LU3";100227.63;;"2009";"LU"
4446;"LU4446";"LU759";"LU759";"LU3";127874.22;;"2009";"LU"
4447;"LU4447";"LU795";"LU795";"LU3";631.16;;"2009";"LU"
4448;"LU4448";"LU788";"LU788";"LU3";455.20;;"2009";"LU"
4449;"LU4449";"LU785";"LU785";"LU3";4675.32;;"2009";"LU"
4450;"LU4450";"LU2123";"LU2123";"LU3";10090.60;;"2009";"LU"
4451;"LU4451";"LU797";"LU797";"LU3";18561.37;;"2009";"LU"
4452;"LU4452";"LU786";"LU786";"LU3";14527.01;;"2009";"LU"
4453;"LU4453";"LU791";"LU791";"LU3";21290.68;;"2009";"LU"
4454;"LU4454";"LU792";"LU792";"LU3";37169.93;;"2009";"LU"
4455;"LU4455";"LU784";"LU784";"LU3";36353.92;;"2009";"LU"
4456;"LU4456";"LU796";"LU796";"LU3";42432.94;;"2009";"LU"
4457;"LU4457";"LU793";"LU793";"LU3";130205.01;;"2009";"LU"
4458;"LU4458";"LU2124";"LU2124";"LU3";116001.30;;"2009";"LU"
4459;"LU4459";"LU789";"LU789";"LU3";619230.55;;"2009";"LU"
4460;"LU4460";"LU801";"LU801";"LU3";1065.91;;"2009";"LU"
4461;"LU4461";"LU805";"LU805";"LU3";20122.89;;"2009";"LU"
4462;"LU4462";"LU800";"LU800";"LU3";12408.00;;"2009";"LU"
4463;"LU4463";"LU799";"LU799";"LU3";41491.91;;"2009";"LU"
4464;"LU4464";"LU802";"LU802";"LU3";34632.04;;"2009";"LU"
4465;"LU4465";"LU804";"LU804";"LU3";42819.78;;"2009";"LU"
4466;"LU4466";"LU807";"LU807";"LU3";225794.17;;"2009";"LU"
4467;"LU4467";"LU812";"LU812";"LU3";761.12;;"2009";"LU"
4468;"LU4468";"LU2125";"LU2125";"LU3";506.40;;"2009";"LU"
4469;"LU4469";"LU810";"LU810";"LU3";5181.12;;"2009";"LU"
4470;"LU4470";"LU809";"LU809";"LU3";6349.05;;"2009";"LU"
4471;"LU4471";"LU818";"LU818";"LU3";18449.38;;"2009";"LU"
4472;"LU4472";"LU813";"LU813";"LU3";18471.56;;"2009";"LU"
4473;"LU4473";"LU819";"LU819";"LU3";20103.04;;"2009";"LU"
4474;"LU4474";"LU808";"LU808";"LU3";63353.85;;"2009";"LU"
4475;"LU4475";"LU838";"LU838";"LU3";1099.68;;"2009";"LU"
4476;"LU4476";"LU828";"LU828";"LU3";3870.03;;"2009";"LU"
4477;"LU4477";"LU824";"LU824";"LU3";1942.07;;"2009";"LU"
4478;"LU4478";"LU844";"LU844";"LU3";5344.55;;"2009";"LU"
4479;"LU4479";"LU832";"LU832";"LU3";6451.26;;"2009";"LU"
4480;"LU4480";"LU827";"LU827";"LU3";7725.44;;"2009";"LU"
4481;"LU4481";"LU839";"LU839";"LU3";9793.16;;"2009";"LU"
4482;"LU4482";"LU825";"LU825";"LU3";6651.00;;"2009";"LU"
4483;"LU4483";"LU823";"LU823";"LU3";9103.01;;"2009";"LU"
4484;"LU4484";"LU2126";"LU2126";"LU3";14653.64;;"2009";"LU"
4485;"LU4485";"LU836";"LU836";"LU3";15273.59;;"2009";"LU"
4486;"LU4486";"LU826";"LU826";"LU3";15705.49;;"2009";"LU"
4487;"LU4487";"LU841";"LU841";"LU3";14643.55;;"2009";"LU"
4488;"LU4488";"LU834";"LU834";"LU3";19618.90;;"2009";"LU"
4489;"LU4489";"LU837";"LU837";"LU3";27273.66;;"2009";"LU"
4490;"LU4490";"LU822";"LU822";"LU3";30079.56;;"2009";"LU"
4491;"LU4491";"LU848";"LU848";"LU3";39899.58;;"2009";"LU"
4492;"LU4492";"LU835";"LU835";"LU3";43906.61;;"2009";"LU"
4493;"LU4493";"LU820";"LU820";"LU3";45688.81;;"2009";"LU"
4494;"LU4494";"LU846";"LU846";"LU3";62231.29;;"2009";"LU"
4495;"LU4495";"LU829";"LU829";"LU3";91721.02;;"2009";"LU"
4496;"LU4496";"LU831";"LU831";"LU3";156378.96;;"2009";"LU"
4497;"LU4497";"LU847";"LU847";"LU3";294425.60;;"2009";"LU"
4498;"LU4498";"LU849";"LU849";"LU3";727877.33;;"2009";"LU"
4499;"LU4499";"LU860";"LU860";"LU3";523.20;;"2009";"LU"
4500;"LU4500";"LU2128";"LU2128";"LU3";1346.40;;"2009";"LU"
4501;"LU4501";"LU874";"LU874";"LU3";980.09;;"2009";"LU"
4502;"LU4502";"LU871";"LU871";"LU3";1913.60;;"2009";"LU"
4503;"LU4503";"LU886";"LU886";"LU3";1789.00;;"2009";"LU"
4504;"LU4504";"LU852";"LU852";"LU3";4120.50;;"2009";"LU"
4505;"LU4505";"LU851";"LU851";"LU3";5715.38;;"2009";"LU"
4506;"LU4506";"LU884";"LU884";"LU3";2120.00;;"2009";"LU"
4507;"LU4507";"LU879";"LU879";"LU3";1480.80;;"2009";"LU"
4508;"LU4508";"LU876";"LU876";"LU3";2120.00;;"2009";"LU"
4509;"LU4509";"LU866";"LU866";"LU3";9814.84;;"2009";"LU"
4510;"LU4510";"LU865";"LU865";"LU3";2120.00;;"2009";"LU"
4511;"LU4511";"LU875";"LU875";"LU3";7423.18;;"2009";"LU"
4512;"LU4512";"LU861";"LU861";"LU3";14626.06;;"2009";"LU"
4513;"LU4513";"LU870";"LU870";"LU3";6395.20;;"2009";"LU"
4514;"LU4514";"LU862";"LU862";"LU3";14689.49;;"2009";"LU"
4515;"LU4515";"LU887";"LU887";"LU3";11590.95;;"2009";"LU"
4516;"LU4516";"LU885";"LU885";"LU3";2120.00;;"2009";"LU"
4517;"LU4517";"LU890";"LU890";"LU3";17001.92;;"2009";"LU"
4518;"LU4518";"LU2129";"LU2129";"LU3";19127.05;;"2009";"LU"
4519;"LU4519";"LU859";"LU859";"LU3";20959.01;;"2009";"LU"
4520;"LU4520";"LU867";"LU867";"LU3";25619.89;;"2009";"LU"
4521;"LU4521";"LU863";"LU863";"LU3";23810.80;;"2009";"LU"
4522;"LU4522";"LU853";"LU853";"LU3";37360.59;;"2009";"LU"
4523;"LU4523";"LU872";"LU872";"LU3";43712.85;;"2009";"LU"
4524;"LU4524";"LU882";"LU882";"LU3";43826.98;;"2009";"LU"
4525;"LU4525";"LU881";"LU881";"LU3";84679.19;;"2009";"LU"
4526;"LU4526";"LU873";"LU873";"LU3";56130.07;;"2009";"LU"
4527;"LU4527";"LU2130";"LU2130";"LU3";78167.46;;"2009";"LU"
